Concept,Feature,WB_Label,BR_Label,Prod_Freq,Rank_PF,Sum_PF_No_Tax,CPF
slingshot,used_for_hunting,function,function,9,8,122,8
slingshot,used_for_killing,function,function,9,8,233,20
slingshot,a_toy,superordinate,taxonomic,8,10,,5
slingshot,used_by_children,participant,function,8,10,166,13
slingshot,used_by_boys,participant,function,7,12,7,1
slingshot,used_by_David_on_Goliath,participant,function,6,13,6,1
slingshot,used_for_shooting,function,function,6,13,28,4
slingshot,used_for_hunting_small_game,function,function,5,15,5,1
slippers,worn_for_warmth,function,function,25,1,206,15
slippers,is_comfortable,evaluation,tactile,15,2,171,15
slippers,is_fuzzy/fluffy,external_surface_property,tactile,15,2,31,3
slippers,worn_in_houses,location,encyclopaedic,14,4,14,1
slippers,worn_on_feet,function,function,11,5,71,6
slippers,is_soft,external_surface_property,tactile,9,6,239,27
slippers,a_footwear,superordinate,taxonomic,8,7,,2
slippers,comes_in_pairs,quantity,encyclopaedic,7,8,62,7
slippers,worn_for_keeping_feet_warm,function,function,7,8,22,3
slippers,made_of_leather,made_of,visual-form_and_surface,6,10,206,13
slippers,clothing,superordinate,taxonomic,5,11,,34
slippers,used_for_chewing_by_dogs,function,function,5,11,5,1
slippers,worn_indoors,location,encyclopaedic,5,11,5,1
snail,is_slow,systemic_property,visual-motion,25,1,84,7
snail,has_a_shell,external_component,visual-form_and_surface,24,2,153,10
snail,is_slimy,external_surface_property,tactile,24,2,103,10
snail,is_edible,function,function,12,4,890,78
snail,is_small,external_surface_property,visual-form_and_surface,10,5,1229,121
snail,has_antennae,external_component,visual-form_and_surface,8,6,28,4
snail,eaten_as_escargot,function,function,5,7,5,1
snail,like_a_slug,cognitive_operation,encyclopaedic,5,7,5,1
snail,lives_in_a_shell,location,encyclopaedic,5,7,5,1
socks,worn_for_warmth,function,function,21,1,206,15
socks,worn_on_feet,function,function,18,2,71,6
socks,made_of_wool,made_of,visual-form_and_surface,16,3,107,9
socks,comes_in_pairs,quantity,encyclopaedic,15,4,62,7
socks,has_holes,external_component,visual-form_and_surface,12,5,80,6
socks,made_of_cotton,made_of,visual-form_and_surface,11,6,88,12
socks,clothing,superordinate,taxonomic,9,7,,34
socks,different_colours,external_surface_property,visual-colour,9,7,460,58
socks,is_smelly,external_surface_property,smell,9,7,142,16
socks,worn_for_keeping_feet_warm,function,function,7,10,22,3
socks,made_of_material,made_of,visual-form_and_surface,6,11,154,18
socks,eg_-_sport,subordinate,taxonomic,5,12,,1
socks,is_darned,origin,encyclopaedic,5,12,5,1
socks,is_dirty,external_surface_property,visual-form_and_surface,5,12,83,10
socks,is_knee_high,external_surface_property,encyclopaedic,5,12,5,1
sofa,found_in_living_rooms,location,encyclopaedic,20,1,39,2
sofa,furniture,superordinate,taxonomic,19,2,,11
sofa,is_comfortable,evaluation,tactile,19,2,171,15
sofa,used_by_sitting_on,action,function,15,4,131,8
sofa,has_cushions,external_component,visual-form_and_surface,14,5,32,2
sofa,has_legs,external_component,visual-form_and_surface,10,6,489,44
sofa,has_a_hidden_bed,internal_component,visual-form_and_surface,9,7,9,1
sofa,is_soft,external_surface_property,tactile,9,7,239,27
sofa,is_upholstered,systemic_property,encyclopaedic,9,7,15,2
sofa,has_a_bed,internal_component,visual-form_and_surface,7,10,31,2
sofa,has_armrests,external_component,visual-form_and_surface,7,10,26,3
sofa,used_for_sleeping,function,function,7,10,68,5
sofa,used_for_watching_television,function,function,7,10,15,2
sofa,found_in_dens,location,encyclopaedic,6,14,6,1
sofa,has_4_legs,external_component,visual-form_and_surface,6,14,468,49
sofa,has_pillows,associated_entity,encyclopaedic,6,14,26,3
sofa,used_for_lying_down,function,function,6,14,6,1
sofa,used_for_relaxing,function,function,5,18,25,4
spade,used_for_digging,function,function,13,1,41,3
spade,a_shovel,coordinate,taxonomic,12,2,,1
spade,used_by_gardeners,participant,function,10,3,10,1
spade,is_black,external_surface_property,visual-colour,9,4,607,50
spade,made_of_metal,made_of,visual-form_and_surface,9,4,1472,133
spade,has_a_handle,external_component,visual-form_and_surface,8,6,508,42
spade,a_tool,superordinate,taxonomic,5,7,,18
sparrow,a_bird,superordinate,taxonomic,26,1,,39
sparrow,beh_-_flies,entity_behavior,visual-motion,22,2,712,46
sparrow,has_feathers,external_component,visual-form_and_surface,18,3,524,38
sparrow,beh_-_lays_eggs,entity_behavior,encyclopaedic,16,4,332,32
sparrow,has_wings,external_component,visual-form_and_surface,16,4,529,44
sparrow,is_small,external_surface_property,visual-form_and_surface,15,6,1229,121
sparrow,has_a_beak,external_component,visual-form_and_surface,14,7,443,38
sparrow,an_animal,superordinate,taxonomic,13,8,,99
sparrow,beh_-_sings,entity_behavior,sound,11,9,108,11
sparrow,beh_-_migrates,entity_behavior,encyclopaedic,8,10,39,5
sparrow,beh_-_builds_nests,entity_behavior,encyclopaedic,7,11,86,10
sparrow,lives_in_nests,location,encyclopaedic,7,11,7,1
sparrow,beh_-_chirps,entity_behavior,sound,6,13,41,6
spatula,a_utensil,superordinate,taxonomic,18,1,,12
spatula,has_a_handle,external_component,visual-form_and_surface,16,2,508,42
spatula,made_of_plastic,made_of,visual-form_and_surface,16,2,446,51
spatula,used_for_cooking,function,function,14,4,232,13
spatula,is_flat,external_surface_property,visual-form_and_surface,11,5,79,10
spatula,made_of_metal,made_of,visual-form_and_surface,11,5,1472,133
spatula,used_for_flipping,function,function,11,5,11,1
spatula,found_in_kitchens,location,encyclopaedic,10,8,386,32
spatula,is_long,external_surface_property,visual-form_and_surface,7,9,844,81
spatula,made_of_wood,made_of,visual-form_and_surface,6,10,1091,79
spatula,used_for_baking,function,function,6,10,32,4
spatula,made_of_rubber,made_of,visual-form_and_surface,5,12,62,7
spear,used_for_hunting,function,function,24,1,122,8
spear,a_weapon,superordinate,taxonomic,23,2,,29
spear,is_long,external_surface_property,visual-form_and_surface,14,3,844,81
spear,used_by_throwing,action,function,14,3,81,7
spear,has_a_pointed_end,external_surface_property,visual-form_and_surface,11,5,91,11
spear,is_sharp,external_surface_property,tactile,11,5,281,18
spear,has_a_head,external_component,visual-form_and_surface,10,7,82,7
spear,is_dangerous,systemic_property,encyclopaedic,8,8,316,37
spear,used_for_killing,function,function,8,8,233,20
spear,is_primitive,time,encyclopaedic,7,10,7,1
spear,has_a_handle,external_component,visual-form_and_surface,6,11,508,42
spear,has_a_wooden_handle,external_component,visual-form_and_surface,6,11,67,7
spear,is_thin,external_surface_property,visual-form_and_surface,5,13,109,16
spear,made_of_wood,made_of,visual-form_and_surface,5,13,1091,79
spear,used_for_fishing,function,function,5,13,43,5
spider,has_legs,external_component,visual-form_and_surface,29,1,489,44
spider,beh_-_spins_webs,entity_behavior,visual-motion,24,2,24,1
spider,has_8_legs,external_component,visual-form_and_surface,19,3,19,1
spider,an_insect,superordinate,taxonomic,15,4,,12
spider,is_small,external_surface_property,visual-form_and_surface,12,5,1229,121
spider,is_black,external_surface_property,visual-colour,11,6,607,50
spider,is_frightening,affect_emotion,encyclopaedic,11,6,27,3
spider,beh_-_eats_insects,entity_behavior,visual-motion,10,8,34,5
spider,beh_-_produces_poison,entity_behavior,encyclopaedic,10,8,10,1
spider,has_eyes,external_component,visual-form_and_surface,6,10,118,16
spider,is_hairy,external_surface_property,tactile,6,10,6,1
spider,beh_-_crawls,entity_behavior,visual-motion,5,12,34,5
spider,beh_-_eats_flies,entity_behavior,visual-motion,5,12,24,3
spider,beh_-_lays_eggs,entity_behavior,encyclopaedic,5,12,332,32
spider,has_6_legs,external_component,visual-form_and_surface,5,12,16,3
spider,is_large,external_surface_property,visual-form_and_surface,5,12,1076,106
spinach,is_green,external_surface_property,visual-colour,30,1,834,47
spinach,a_vegetable,superordinate,taxonomic,25,2,,28
spinach,has_leaves,external_component,visual-form_and_surface,17,3,157,15
spinach,associated_with_Popeye,associated_abstract_entity,encyclopaedic,15,4,15,1
spinach,eaten_in_salads,function,function,12,5,164,13
spinach,is_healthy,systemic_property,encyclopaedic,11,6,24,3
spinach,eaten_by_cooking,action,function,6,7,100,15
spinach,grows_in_gardens,location,encyclopaedic,6,7,144,18
spinach,is_edible,function,function,6,7,890,78
spinach,eaten_in_soups,function,function,5,10,29,5
spinach,is_nutritious,systemic_property,encyclopaedic,5,10,115,15
spoon,used_for_eating,function,function,29,1,87,5
spoon,a_utensil,superordinate,taxonomic,19,2,,12
spoon,used_for_eating_soup,function,function,19,2,27,2
spoon,made_of_metal,made_of,visual-form_and_surface,15,4,1472,133
spoon,used_for_stirring,function,function,12,5,18,2
spoon,has_an_end,external_component,visual-form_and_surface,11,6,30,3
spoon,is_silver,external_surface_property,visual-colour,10,7,56,8
spoon,made_of_wood,made_of,visual-form_and_surface,10,7,1091,79
spoon,found_in_kitchens,location,encyclopaedic,9,9,386,32
spoon,used_for_liquids,function,function,9,9,28,3
spoon,has_a_round_end,external_component,visual-form_and_surface,8,11,8,1
spoon,has_a_handle,external_component,visual-form_and_surface,6,12,508,42
spoon,used_by_babies,participant,function,6,12,29,2
spoon,used_for_eating_dessert,time,encyclopaedic,6,12,6,1
spoon,has_a_concave_end/ladle,external_component,visual-form_and_surface,5,15,5,1
spoon,made_of_plastic,made_of,visual-form_and_surface,5,15,446,51
spoon,part_of_table_setting,larger_whole,encyclopaedic,5,15,10,2
spoon,used_for_measuring,function,function,5,15,48,4
spoon,used_for_serving_food,function,function,5,15,12,2
squid,is_edible,function,function,18,1,890,78
squid,has_tentacles,external_component,visual-form_and_surface,15,2,24,2
squid,lives_in_water,location,encyclopaedic,13,3,394,32
squid,lives_in_oceans,location,encyclopaedic,10,4,101,10
squid,beh_-_swims,entity_behavior,visual-motion,9,5,411,33
squid,a_seafood,superordinate,taxonomic,7,6,,4
squid,beh_-_shoots_ink,entity_behavior,visual-motion,6,7,14,2
squid,is_slimy,external_surface_property,tactile,6,7,103,10
squid,a_fish,superordinate,taxonomic,5,9,,16
squid,lives_in_saltwater,location,encyclopaedic,5,9,5,1
squid,lives_in_seas,location,encyclopaedic,5,9,21,4
squirrel,beh_-_eats,entity_behavior,visual-motion,21,1,443,39
squirrel,an_animal,superordinate,taxonomic,20,2,,99
squirrel,beh_-_eats_nuts,entity_behavior,visual-motion,16,3,28,2
squirrel,has_a_tail,external_component,visual-form_and_surface,15,4,379,39
squirrel,beh_-_climbs_trees,entity_behavior,visual-motion,14,5,32,4
squirrel,is_brown,external_surface_property,visual-colour,13,6,480,54
squirrel,lives_in_trees,location,encyclopaedic,13,6,61,6
squirrel,is_small,external_surface_property,visual-form_and_surface,12,8,1229,121
squirrel,has_fur,external_component,visual-form_and_surface,11,9,264,22
squirrel,is_fast,systemic_property,visual-motion,10,10,346,33
squirrel,has_a_bushy_tail,external_component,visual-form_and_surface,9,11,9,1
squirrel,has_legs,external_component,visual-form_and_surface,9,11,489,44
squirrel,beh_-_runs,entity_behavior,visual-motion,8,13,38,5
squirrel,has_4_legs,external_component,visual-form_and_surface,7,14,468,49
squirrel,is_cute,evaluation,encyclopaedic,6,15,52,9
squirrel,is_grey,external_surface_property,visual-colour,6,15,121,13
squirrel,a_mammal,superordinate,taxonomic,5,17,,42
squirrel,beh_-_hibernates,entity_behavior,encyclopaedic,5,17,20,3
starling,a_bird,superordinate,taxonomic,23,1,,39
starling,beh_-_flies,entity_behavior,visual-motion,15,2,712,46
starling,beh_-_eats,entity_behavior,visual-motion,11,3,443,39
starling,has_feathers,external_component,visual-form_and_surface,10,4,524,38
starling,beh_-_builds_nests,entity_behavior,encyclopaedic,9,5,86,10
starling,has_wings,external_component,visual-form_and_surface,9,5,529,44
starling,has_a_beak,external_component,visual-form_and_surface,8,7,443,38
starling,is_small,external_surface_property,visual-form_and_surface,8,7,1229,121
starling,beh_-_lays_eggs,entity_behavior,encyclopaedic,7,9,332,32
starling,beh_-_eats_worms,entity_behavior,visual-motion,6,10,29,3
starling,beh_-_sings,entity_behavior,sound,5,11,108,11
starling,is_black,external_surface_property,visual-colour,5,11,607,50
stereo,used_for_listening_to_music,function,function,26,1,48,2
stereo,has_speakers,external_component,visual-form_and_surface,17,2,17,1
stereo,is_expensive,systemic_property,encyclopaedic,11,3,226,22
stereo,used_for_playing_records,function,function,10,4,10,1
stereo,has_a_radio,internal_component,visual-form_and_surface,9,5,9,1
stereo,is_electrical,internal_surface_property,visual-form_and_surface,9,5,289,22
stereo,has_a_turntable,external_component,visual-form_and_surface,8,7,13,2
stereo,is_loud,external_surface_property,sound,8,7,317,34
stereo,used_for_playing_cassettes,function,function,8,7,8,1
stereo,has_a_cassette_deck,external_component,visual-form_and_surface,7,10,7,1
stereo,has_a_CD_player,external_component,visual-form_and_surface,6,11,6,1
stereo,is_electronic,internal_surface_property,visual-form_and_surface,6,11,19,3
stereo,used_for_listening,function,function,6,11,34,2
stereo,used_for_playing_CD's,function,function,6,11,6,1
stereo,sounds_great,evaluation,sound,5,15,5,1
stick,made_of_wood,made_of,visual-form_and_surface,23,1,1091,79
stick,is_long,external_surface_property,visual-form_and_surface,16,2,844,81
stick,part_of_a_tree,larger_whole,encyclopaedic,15,3,15,1
stick,used_for_playing_with_dogs,function,function,11,4,11,1
stick,is_thin,external_surface_property,visual-form_and_surface,9,5,109,16
stick,used_for_walking,function,function,8,6,8,1
stick,a_branch,synonym,taxonomic,6,7,,1
stick,a_weapon,superordinate,taxonomic,6,7,,29
stick,has_bark,external_component,visual-form_and_surface,6,7,34,4
stick,used_for_poking,function,function,6,7,6,1
stick,is_hard,external_surface_property,tactile,5,11,211,22
stone,is_hard,external_surface_property,tactile,18,1,211,22
stone,is_grey,external_surface_property,visual-colour,13,2,121,13
stone,used_for_construction,function,function,12,3,94,10
stone,a_rock,synonym,taxonomic,10,4,,1
stone,used_by_throwing,action,function,9,5,81,7
stone,is_cold,external_surface_property,tactile,8,6,95,6
stone,is_round,external_surface_property,visual-form_and_surface,8,6,823,76
stone,is_smooth,external_surface_property,tactile,8,6,46,8
stone,is_heavy,systemic_property,tactile,7,9,253,27
stone,a_weapon,superordinate,taxonomic,5,10,,29
stone,is_small,external_surface_property,visual-form_and_surface,5,10,1229,121
stool_(furniture),made_of_wood,made_of,visual-form_and_surface,22,1,1091,79
stool_(furniture),used_by_sitting_on,action,function,16,2,131,8
stool_(furniture),found_in_bars,location,encyclopaedic,12,3,17,2
stool_(furniture),is_tall,external_surface_property,visual-form_and_surface,11,4,121,12
stool_(furniture),is_round,external_surface_property,visual-form_and_surface,10,5,823,76
stool_(furniture),has_4_legs,external_component,visual-form_and_surface,8,6,468,49
stool_(furniture),has_legs,external_component,visual-form_and_surface,8,6,489,44
stool_(furniture),is_small,external_surface_property,visual-form_and_surface,8,6,1229,121
stool_(furniture),made_of_metal,made_of,visual-form_and_surface,8,6,1472,133
stool_(furniture),has_a_foot_rest,external_component,visual-form_and_surface,7,10,7,1
stool_(furniture),has_a_cushion,external_component,visual-form_and_surface,5,11,14,2
stool_(furniture),has_a_seat,external_component,visual-form_and_surface,5,11,55,7
stool_(furniture),has_no_backrest,negation,encyclopaedic,5,11,5,1
stork,a_bird,superordinate,taxonomic,27,1,,39
stork,used_for_delivering_babies,function,function,27,1,27,1
stork,has_a_beak,external_component,visual-form_and_surface,21,3,443,38
stork,has_legs,external_component,visual-form_and_surface,21,3,489,44
stork,beh_-_flies,entity_behavior,visual-motion,17,5,712,46
stork,is_white,external_surface_property,visual-colour,17,5,634,51
stork,beh_-_eats,entity_behavior,visual-motion,15,7,443,39
stork,has_long_legs,external_component,visual-form_and_surface,15,7,67,6
stork,beh_-_eats_fish,entity_behavior,visual-motion,11,9,83,7
stork,has_a_long_beak,external_component,visual-form_and_surface,11,9,21,2
stork,has_wings,external_component,visual-form_and_surface,10,11,529,44
stork,has_feathers,external_component,visual-form_and_surface,9,12,524,38
stork,is_large,external_surface_property,visual-form_and_surface,9,12,1076,106
